factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,-0.018503528458901266,0.14316228841211676,,115
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,0.0377467768459982,0.00408291180149641,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,CtrlVol,-0.11199344168258987,2.0148199688245103e-12,***,115
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,-0.024643489611971377,0.08372170380175961,*,108
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,0.010063703631725918,0.3569689682822029,,115
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,0.01642443715387021,0.11821646205252714,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,FAC_rank_vol_m6_n12_pairwise1,-0.018503528458901266,0.14316228841211676,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,CtrlRetSTR,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,CtrlRetLTM,0.04783023298615432,0.06654955083455855,*,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,CtrlVol,-0.005699431553154914,0.8558056025944808,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,as_偏股混合型基金,-0.000683179984525104,0.9327582047278745,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,Ctrl_log_fund_size,0.038580353030665565,0.00011317974338943255,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,Ctrl_fund_age,-0.009948006441703757,0.27306800621415084,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,FAC_rank_vol_m6_n12_pairwise1,0.0377467768459982,0.00408291180149641,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlRetSTR,0.04783023298615432,0.06654955083455855,*,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlRetLTM,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,CtrlVol,0.12025165314419539,0.00010519426355424037,***,115
